aXperc75,aYsd,aYperc90,aZabsmean,aZrootms,aMsd,gMsd,Label
0.35083,0.097331,-0.015381,0.957153,0.966644,0.136641,51.284874,other
0.005859,0.43152,0.123535,0.712871,0.761346,0.076308,112.70725,other
-0.034424,0.078988,0.006226,0.999263,1.000154,0.038734,19.88562,other
-0.01709,0.062883,0.131348,0.984712,0.985432,0.031684,10.018468,other
0.370605,0.026722,-0.021729,0.92689,0.927075,0.017398,4.948252,other
0.373779,0.017927,-0.036743,0.926201,0.926347,0.015225,2.10077,other
0.37207,0.064062,0.03418,0.925698,0.926018,0.022044,23.298925,other
0.374023,0.0306,-0.040894,0.924312,0.924443,0.014635,4.411563,other
0.374512,0.006944,-0.085205,0.921621,0.92163,0.003961,0.739348,other
0.373047,0.004187,-0.092651,0.921816,0.921821,0.003301,0.447778,other
0.372314,0.060358,-0.086548,0.917998,0.918319,0.016173,19.436426,other
0.349365,0.077827,0.046753,0.927739,0.935796,0.100226,37.39118,other
0.354248,0.042887,-0.028076,0.957905,0.958956,0.037143,20.053763,other
0.378418,0.037146,0.018433,0.925322,0.925995,0.032322,4.647345,other
0.385742,0.050412,0.046387,0.92374,0.925755,0.059342,6.381934,other
0.384033,0.042322,0.047729,0.926104,0.927083,0.045283,7.326974,other
0.394287,0.035384,0.03125,0.919941,0.920118,0.020102,10.363925,other
0.377441,0.081466,0.007813,0.928315,0.928897,0.032855,16.020518,other
0.322266,0.034397,-0.054443,0.943652,0.944043,0.025858,11.723045,other
0.382568,0.065248,0.008545,0.923975,0.924764,0.041814,17.182744,other
0.403564,0.022534,0.003418,0.917686,0.917865,0.017968,3.635578,other
0.40918,0.043587,0.031494,0.913662,0.913884,0.021267,5.858071,other
0.40918,0.018663,-0.01062,0.912798,0.91288,0.013293,3.142859,other
0.398193,0.063762,0.028442,0.916108,0.917562,0.050677,24.408454,other
0.405029,0.046147,0.06543,0.917295,0.917409,0.015799,8.111716,other
0.404541,0.006478,0.01062,0.91314,0.913158,0.006049,0.66967,other
0.407227,0.019154,0.028564,0.915449,0.915633,0.019088,2.487625,other
0.404785,0.031363,0.039185,0.915938,0.916073,0.015785,2.609716,other
0.403809,0.101464,0.047241,0.916636,0.91879,0.05725,36.300509,other
0.389404,0.107722,0.07605,0.929277,0.931017,0.054706,8.476993,other
0.364258,0.028468,-0.067871,0.927246,0.927564,0.026582,8.063233,other
0.366211,0.012616,-0.0896,0.923848,0.923932,0.012639,1.132225,other
0.364746,0.022911,-0.082153,0.926587,0.926645,0.010497,3.381722,other
0.367432,0.044471,-0.032227,0.927007,0.928125,0.039648,12.810199,other
0.377686,0.026634,-0.052612,0.923696,0.923981,0.021254,4.444787,other
0.499512,0.117185,0.1604,0.894404,0.90443,0.080592,51.500982,other
0.178223,0.077476,0.264404,0.978042,0.978725,0.043227,32.758692,other
0.000977,0.08545,0.235962,0.985024,0.985786,0.051752,14.815176,other
-0.005615,0.076681,0.232056,0.993037,0.993338,0.033083,10.407004,other
-0.014893,0.133984,0.272461,0.989849,0.991207,0.07118,13.356205,other
0.044434,0.197144,0.282715,0.985732,0.987246,0.070342,29.003682,other
0.045898,0.147672,0.250854,0.991313,0.992064,0.043674,30.41982,other
0.032227,0.062186,0.208374,0.985576,0.986218,0.046178,33.079548,other
-0.009521,0.04441,0.253418,0.986338,0.986735,0.03205,7.132545,other
-0.000244,0.043885,0.23999,0.986099,0.986629,0.036271,7.027213,other
-0.040771,0.017094,0.18689,0.988179,0.98827,0.014594,3.961284,other
-0.003418,0.102885,0.260376,0.984043,0.984962,0.051342,27.437019,other
-0.020264,0.091776,0.286255,0.990386,0.991052,0.045274,16.811022,other
-0.044922,0.065894,0.220825,0.989087,0.989622,0.037111,7.479577,other
-0.035645,0.057012,0.206787,0.991699,0.992246,0.037049,10.396207,other
-0.023926,0.065752,0.201416,0.994736,0.994964,0.026794,9.943431,other
0.087158,0.195772,0.265381,0.987695,0.990917,0.087045,33.478948,other
0.022949,0.297275,0.043457,0.916597,0.940775,0.169356,88.75357,other
0.333252,0.135437,-0.003662,0.982632,1.004633,0.215833,51.850694,other
0.374268,0.054338,-0.152954,0.922827,0.92465,0.049355,7.749871,other
0.19751,0.028144,-0.044556,0.971807,0.974125,0.07396,35.694019,other
0.207031,0.060879,-0.064209,0.95957,0.983945,0.217085,34.436733,other
0.382324,0.061793,-0.046875,0.918188,0.918878,0.03167,22.354987,other
0.515137,0.05583,-0.022339,0.860142,0.860682,0.03896,13.542683,other
0.527588,0.031823,-0.006714,0.852266,0.852406,0.015538,3.602655,other
0.492188,0.105092,0.015869,0.879121,0.880175,0.068504,55.587288,other
0.509277,0.105591,0.010986,0.870508,0.872571,0.044799,23.21262,other
0.478027,0.159311,0.301147,0.916396,0.922745,0.237122,35.657462,other
0.078369,0.377086,0.436157,0.914277,0.964068,0.23377,177.295436,other
0.069336,0.078175,0.093628,1.003364,1.006158,0.068307,15.399036,other
0.002197,0.627001,0.821167,0.756421,0.81472,0.194755,137.992988,other
0.187744,0.370645,0.168579,0.913433,0.956647,0.196395,129.342422,other
0.312012,0.060851,0.16333,0.957871,0.959216,0.063533,28.508007,other
0.222168,0.06631,0.293945,0.96459,0.964996,0.034868,28.451925,other
0.265869,0.048572,0.228027,0.95374,0.954079,0.02991,4.225007,other
0.345947,0.045258,0.223999,0.936118,0.936497,0.027284,6.221094,other
0.421631,0.050782,0.260742,0.901973,0.903272,0.054822,9.707277,other
0.414795,0.039683,0.285156,0.884092,0.884371,0.023706,5.510881,other
0.433105,0.073728,0.315063,0.882695,0.882884,0.029902,8.597207,other
0.416016,0.023303,0.275024,0.875059,0.875121,0.015113,2.990789,other
0.421143,0.020732,0.291382,0.871465,0.871541,0.01448,2.3065,other
0.429688,0.020793,0.28833,0.868159,0.868223,0.011054,3.969552,other
0.410645,0.025949,0.290283,0.87874,0.878835,0.011895,3.806195,other
0.437012,0.063363,0.298828,0.884946,0.885332,0.028391,8.235718,other
0.446533,0.04242,0.220703,0.886348,0.887302,0.048991,5.628694,other
0.394775,0.057225,0.285522,0.899614,0.900275,0.039431,6.391681,other
0.438721,0.049719,0.279907,0.878438,0.879864,0.05992,6.920821,other
0.455078,0.055691,0.291016,0.870107,0.870583,0.040934,8.306674,other
0.488281,0.195642,0.21228,0.880112,0.883713,0.087901,59.719365,other
0.263672,0.171946,0.208374,0.971255,0.977202,0.136851,41.003439,other
0.151611,0.318517,0.568359,0.951777,0.964925,0.255087,42.453572,other
0.134277,0.204039,0.484497,0.961377,0.964575,0.070581,23.595924,other
0.091797,0.116523,0.374268,0.960454,0.965649,0.097213,31.071862,other
0.222656,0.066226,0.218994,0.976406,0.977587,0.051722,16.595189,other
0.314941,0.026668,0.08252,0.951831,0.951997,0.018347,10.905734,other
0.291992,0.038314,0.121948,0.955381,0.955502,0.019514,5.416498,other
0.293213,0.032681,0.142456,0.95249,0.952668,0.019892,4.65462,other
0.2771,0.061154,0.146973,0.982383,0.984268,0.059854,19.415582,other
0.126953,0.072542,0.190308,0.991143,0.995308,0.093649,17.15092,other
0.087402,0.095741,0.259521,0.977515,0.982465,0.114436,41.805345,other
0.082031,0.212022,0.476196,0.969634,0.973932,0.106187,62.526988,other
0.143799,0.060363,0.255493,0.979663,0.980572,0.049246,18.815562,other
0.182861,0.030972,0.227051,0.970938,0.97174,0.041463,4.034604,other
0.193115,0.033298,0.263428,0.959165,0.959564,0.02676,4.166019,other
0.204346,0.031274,0.280518,0.956772,0.957099,0.029784,3.820956,other
0.186523,0.031162,0.287842,0.948354,0.949077,0.039747,6.903404,other
0.179443,0.019394,0.292603,0.949351,0.94944,0.016753,2.355856,other
0.187012,0.039245,0.317627,0.950088,0.950482,0.030227,2.75436,other
0.204834,0.035088,0.28833,0.956401,0.956937,0.033854,6.754733,other
0.179932,0.007709,0.251221,0.955337,0.955356,0.006733,2.845301,other
0.180176,0.011504,0.262085,0.955249,0.955277,0.009127,1.092702,other
0.172607,0.015401,0.26062,0.957388,0.957416,0.009074,3.165996,other
0.16748,0.522555,0.255981,0.74082,0.800381,0.17267,120.355548,other
0.094971,0.273776,0.244507,0.95561,0.965892,0.06901,67.826955,other
0.098145,0.026871,0.238647,0.975625,0.975821,0.022612,4.916907,other
0.095703,0.032986,0.219482,0.979502,0.979603,0.018024,4.057338,other
0.113525,0.037485,0.20752,0.983535,0.984074,0.03409,6.19288,other
0.167725,0.03072,0.18042,0.977578,0.977759,0.018773,6.740674,other
0.178223,0.022207,0.163696,0.978823,0.979064,0.019766,3.271655,other
0.193604,0.022409,0.151489,0.973862,0.97395,0.014476,3.56268,other
0.201904,0.047954,0.179321,0.975063,0.975387,0.028034,5.167426,other
0.219482,0.05681,0.22876,0.969102,0.969547,0.033551,7.8014,other
0.243896,0.044543,0.170898,0.968394,0.968799,0.025878,7.262314,other
0.269531,0.025453,0.151855,0.956602,0.956684,0.013886,4.299286,other
0.302002,0.01829,0.136108,0.952388,0.95262,0.020773,3.531641,other
0.298828,0.020252,0.14502,0.950889,0.950996,0.014555,1.886898,other
0.274658,0.041858,0.178589,0.95627,0.956495,0.022597,3.924201,other
0.253662,0.039662,0.19104,0.961753,0.961904,0.020036,6.301189,other
0.234863,0.030253,0.178223,0.965244,0.965461,0.020048,3.540536,other
0.230469,0.036743,0.192993,0.965117,0.965195,0.013573,3.257841,other
0.226807,0.037982,0.193604,0.9654,0.965519,0.014562,4.953937,other
0.239258,0.076236,0.198364,0.963442,0.964204,0.037946,4.799031,other
0.230713,0.06596,0.192383,0.963672,0.964344,0.03693,9.201449,other
0.224609,0.076382,0.20459,0.968994,0.969744,0.03761,6.13877,other
0.295654,0.188939,0.269653,0.968511,0.977396,0.13857,51.125151,other
0.206055,0.047928,0.199707,0.972412,0.973329,0.044375,14.001641,other
0.203125,0.070264,0.234985,0.972393,0.972946,0.038006,6.412459,other
0.313721,0.144824,0.272217,0.97436,0.977412,0.080388,17.346039,other
0.038574,0.512152,0.145752,0.936187,0.983945,0.311414,22.500479,other
-0.047607,0.033249,-0.01062,1.000024,1.000089,0.011075,4.496299,other
-0.072021,0.045964,0.003418,0.995771,0.996085,0.023131,11.791609,other
-0.077148,0.03926,-0.049072,0.991924,0.992203,0.024577,6.320727,other
-0.078369,0.034329,-0.078491,0.98916,0.989381,0.0198,3.745022,other
-0.085449,0.02037,-0.096436,0.988115,0.988164,0.009744,2.774331,other
-0.094238,0.017132,-0.096191,0.989014,0.989054,0.00933,2.477523,other
-0.103516,0.013224,-0.092896,0.98917,0.989181,0.004285,1.48599,other
-0.103516,0.014644,-0.098267,0.988115,0.988183,0.011436,2.614994,other
-0.110596,0.015179,-0.093018,0.987896,0.987982,0.013211,2.438938,other
-0.117432,0.03239,-0.053589,0.988096,0.988302,0.019348,2.633095,other
-0.116211,0.025219,-0.088745,0.986021,0.986078,0.0092,4.533351,other
-0.124268,0.031125,-0.07251,0.987207,0.987242,0.007435,3.514111,other
-0.12793,0.021513,-0.080566,0.98749,0.987562,0.012296,2.239863,other
-0.0896,0.125307,0.060913,0.990039,0.993907,0.092943,35.511506,other
-0.118652,0.166135,0.042603,0.959688,0.96729,0.100334,66.894446,other
0.008545,0.184408,0.011353,0.982969,0.986352,0.090206,74.186489,other
-0.045166,0.030758,0,0.997842,0.997882,0.008369,3.438696,other
-0.046387,0.038172,0.002319,0.997734,0.9978,0.009991,4.365256,other
-0.054688,0.027434,0.032227,0.999126,0.999143,0.006277,4.485842,other
-0.056152,0.014694,0.017578,0.999507,0.999515,0.004175,2.157463,other
-0.025146,0.097178,0.052734,0.998345,0.999918,0.060665,24.985462,other
-0.026855,0.026985,-0.026978,0.99686,0.996942,0.011255,3.628521,other
-0.033447,0.013929,-0.028442,0.997959,0.997971,0.004563,1.657923,other
-0.03418,0.028379,-0.004883,0.999106,0.999153,0.010022,3.500717,other
-0.035156,0.01879,-0.018311,0.999321,0.999341,0.005759,2.673464,other
-0.035645,0.02804,0.001587,0.999126,0.999166,0.008568,4.690807,other
-0.034668,0.032642,0.000366,0.998677,0.998738,0.010734,3.854075,other
-0.032471,0.029658,0.005371,0.998496,0.998549,0.009429,2.917762,other
-0.029053,0.093389,0.023804,0.993364,0.996852,0.079063,29.114064,other
-0.03418,0.168327,0.19812,0.971255,0.973562,0.066119,32.215757,other
-0.015381,0.025903,-0.056274,0.99498,0.9951,0.014879,7.284867,other
-0.049561,0.184937,-0.052734,0.848682,0.902612,0.237921,90.047499,other
-0.760742,0.265466,0.23584,0.454731,0.468428,0.062359,36.62803,other
-0.063477,0.242177,0.134644,0.840005,0.895528,0.163804,83.012495,other
-0.039795,0.028889,-0.102051,0.990938,0.990993,0.009784,5.040774,other
-0.011475,0.105636,-0.052246,0.984277,0.98746,0.078474,14.958407,other
-0.011719,0.090245,-0.094849,0.968516,0.972105,0.077521,13.456971,other
-0.032715,0.065281,-0.142944,0.979297,0.981293,0.057787,12.283399,other
-0.024658,0.044046,-0.171753,0.980723,0.981327,0.031604,5.863596,other
-0.029785,0.06192,-0.094116,0.985801,0.987152,0.046732,17.193774,other
-0.044678,0.060047,-0.117188,0.981289,0.981965,0.032826,14.176655,other
0.011719,0.084043,-0.075195,0.977788,0.982017,0.08938,8.761906,other
-0.003174,0.087078,-0.104248,0.976577,0.978981,0.064743,12.663592,other
-0.032715,0.11183,-0.023682,0.979639,0.984033,0.091143,16.987566,other
-0.03418,0.047436,-0.111694,0.986221,0.987076,0.039477,11.054343,other
-0.04126,0.077816,-0.114136,0.975962,0.978062,0.059476,15.970809,other
-0.053955,0.061081,-0.126953,0.9727,0.974018,0.049055,12.784416,other
-0.019775,0.047897,-0.157349,0.978936,0.979795,0.035437,10.829399,other
-0.034424,0.084991,-0.07019,0.980503,0.982396,0.062533,15.537249,other
-0.036865,0.089115,-0.094971,0.977813,0.98022,0.064079,14.529979,other
-0.053467,0.068966,-0.126099,0.975688,0.977243,0.055877,15.743921,other
-0.016357,0.067419,-0.081543,0.986543,0.988919,0.067316,9.064206,other
-0.05957,0.02353,-0.145752,0.979155,0.979616,0.030865,6.143567,other
-0.03418,0.122756,-0.146362,0.947666,0.948985,0.02571,16.063154,other
-0.046143,0.158704,0.012085,0.971069,0.978109,0.139809,23.720438,other
-0.026611,0.091956,-0.077026,0.975479,0.979193,0.083581,16.719608,other
-0.061523,0.044366,-0.151855,0.978325,0.979162,0.04091,7.557713,other
-0.064209,0.069327,-0.155762,0.976367,0.977281,0.043468,11.992817,other
-0.049805,0.099307,-0.130737,0.968125,0.972088,0.078697,16.177143,other
-0.071289,0.087572,-0.118774,0.963008,0.965289,0.063012,15.142488,other
-0.057861,0.059969,-0.14563,0.973833,0.975808,0.058015,11.327692,other
-0.03125,0.096131,-0.082642,0.977773,0.980384,0.070083,15.887309,other
-0.02002,0.070805,-0.123291,0.970918,0.972544,0.054776,17.250272,other
-0.042969,0.054773,-0.170776,0.97585,0.976628,0.036039,11.299392,other
-0.050537,0.083003,-0.072632,0.981362,0.983113,0.056544,13.346616,other
-0.027344,0.075992,-0.088257,0.974766,0.976393,0.057102,16.569228,other
-0.047607,0.121386,0.007202,0.983442,0.988139,0.096885,19.187319,other
-0.050293,0.120891,-0.022827,0.979663,0.984133,0.085489,16.427637,other
-0.057861,0.049126,-0.138672,0.976655,0.977428,0.03802,9.955054,other
-0.061768,0.010919,-0.159058,0.983579,0.983616,0.008339,2.44358,other
-0.066895,0.063724,-0.109497,0.98146,0.98206,0.034471,16.39333,other
-0.039307,0.072923,-0.153931,0.973066,0.975528,0.070593,12.449545,other
-0.039795,0.052645,-0.138428,0.977183,0.978416,0.045977,12.177947,other
-0.050781,0.06144,-0.129639,0.977007,0.979383,0.063982,9.296046,other
-0.033447,0.093462,-0.067139,0.981538,0.984337,0.072668,17.505729,other
-0.006592,0.121443,-0.071167,0.985005,0.989445,0.107418,27.815206,other
-0.034668,0.049844,-0.195435,0.966909,0.970387,0.076134,14.82317,other
-0.023193,0.088699,-0.130005,0.969531,0.972466,0.074666,15.433723,other
-0.036865,0.069528,-0.126587,0.977358,0.979491,0.054712,14.765334,other
-0.071777,0.195354,0.097168,0.793926,0.872006,0.210735,84.293265,other
-0.026855,0.170203,0.086548,0.773384,0.835043,0.1186,89.173911,other
-0.03125,0.0101,-0.111084,0.992881,0.992892,0.004059,2.967976,other
-0.032959,0.081918,-0.104492,0.987974,0.990823,0.076203,18.77921,other
-0.010986,0.144446,-0.020508,0.968599,0.973675,0.094604,32.44655,other
-0.022461,0.073479,-0.135498,0.977378,0.979542,0.060298,15.157954,other
-0.001221,0.125125,-0.023193,0.980352,0.984204,0.076679,18.327128,other
-0.011963,0.047398,-0.144165,0.976611,0.977258,0.034264,10.001351,other
-0.056396,0.069575,-0.092529,0.977168,0.978933,0.054985,13.108576,other
-0.037598,0.054427,-0.128296,0.98479,0.98572,0.040507,10.278402,other
-0.073975,0.11143,-0.089111,1.00499,1.008154,0.089775,42.491621,other
-0.561768,0.148286,-0.312988,0.544746,0.550841,0.08888,68.897676,other
-0.043213,0.241836,-0.103394,0.915913,0.936554,0.110397,116.107183,other
0.014648,0.179783,-0.060059,0.987578,0.991505,0.122863,17.144591,other
-0.008057,0.075768,-0.064697,0.989053,0.989774,0.028588,12.092329,other
-0.040527,0.053187,-0.097412,0.991743,0.991993,0.016419,7.159985,other
-0.010254,0.108726,-0.043335,0.988687,0.990395,0.057753,16.366437,other
-0.008057,0.088226,-0.085693,0.982324,0.983484,0.036766,12.88453,other
-0.018066,0.152476,-0.024414,0.990698,0.997373,0.111418,15.789484,other
-0.019775,0.101512,-0.102295,0.970225,0.972943,0.066817,15.526846,other
-0.227295,0.468627,0.789917,0.538057,0.692219,0.237518,96.528319,other
-0.026123,0.286676,0.467163,0.85856,0.91634,0.151804,81.04758,other
-0.029053,0.010533,-0.106445,0.992725,0.992732,0.003326,2.697527,other
-0.03833,0.005506,-0.096924,0.99582,0.995824,0.002223,1.787943,other
-0.032959,0.121818,0.004028,0.996025,0.997784,0.04595,16.02626,other
-0.000977,0.117214,-0.071289,0.982651,0.987805,0.092725,16.316882,other
-0.057129,0.107087,-0.041626,0.986812,0.989294,0.064136,26.482597,other
-0.003418,0.124011,-0.049561,0.983394,0.988852,0.096483,28.663025,other
-0.062256,0.056779,-0.144897,0.976968,0.978257,0.043746,9.000576,other
-0.006592,0.147247,-0.071411,0.980317,0.984505,0.091825,20.543468,other
-0.027344,0.126255,-0.102783,0.971157,0.976811,0.089937,25.823324,other
-0.045166,0.116727,-0.049927,0.965088,0.969697,0.092991,14.661711,other
-0.025146,0.085834,-0.043823,0.982305,0.986666,0.09089,14.752238,other
-0.033691,0.118592,-0.029785,0.977368,0.983598,0.107961,20.128176,other
0.004395,0.114226,-0.062378,0.972729,0.97731,0.079844,12.672852,other
-0.016846,0.168257,0.026855,0.972583,0.978695,0.100753,24.377221,other
0.039307,0.117716,-0.091064,0.973872,0.977058,0.077703,19.212885,other
-0.021484,0.122779,-0.097656,0.98106,0.982549,0.047686,16.587076,other
-0.029785,0.008131,-0.094971,0.994824,0.994827,0.002172,0.870117,other
-0.034424,0.00714,-0.088867,0.995938,0.99594,0.001979,1.515145,other
-0.035889,0.001709,-0.087036,0.995889,0.99589,0.001508,0.224842,other
-0.035156,0.062437,-0.064575,0.996616,0.997551,0.041722,15.875786,other
0.02124,0.13097,0.019653,0.982871,0.98701,0.084749,21.363128,other
-0.031006,0.098605,-0.069336,0.981372,0.984925,0.082511,16.954175,other
-0.029785,0.107358,-0.060547,0.9752,0.97994,0.087103,16.390716,other
-0.013428,0.098242,-0.050659,0.976787,0.981773,0.09457,17.591681,other
-0.035156,0.095995,-0.04187,0.981992,0.986106,0.085921,17.171723,other
-0.032471,0.108614,-0.12085,0.975264,0.978805,0.070022,20.450249,other
-0.025635,0.06325,-0.098511,0.982192,0.984628,0.065878,14.177478,other
-0.032715,0.023859,-0.144653,0.98979,0.989929,0.015634,9.03373,other
-0.0271,0.063873,-0.078857,0.986865,0.987515,0.032042,10.139711,other
-0.028564,0.089149,-0.078613,0.983179,0.983981,0.046605,11.694888,other
-0.03833,0.007782,-0.114258,0.992754,0.992757,0.002255,1.629785,other
-0.038574,0.005925,-0.113159,0.99248,0.992516,0.008007,1.215607,other
-0.035156,0.008607,-0.110596,0.99272,0.992729,0.003463,1.312229,other
-0.036377,0.002913,-0.110352,0.99353,0.993532,0.001692,0.566085,other
-0.03418,0.014126,-0.114014,0.993105,0.993116,0.003539,1.108705,other
-0.04834,0.089651,-0.013428,0.990342,0.994876,0.077041,23.795264,other
-0.042725,0.087655,-0.088257,0.959565,0.96347,0.08556,16.926035,other
-0.044678,0.014958,-0.117432,0.991289,0.991332,0.008295,6.018763,other
-0.196045,0.079118,-0.019531,0.977227,0.978107,0.039764,25.346159,other
-0.197754,0.017567,-0.082886,0.975923,0.97595,0.007579,2.903401,other
-0.195557,0.015971,-0.099121,0.974795,0.974821,0.007066,1.466637,other
-0.191162,0.023031,-0.081055,0.976426,0.976487,0.010432,3.282001,other
-0.039551,0.007098,-0.074585,0.995703,0.995712,0.003954,1.611796,other
-0.036865,0.063757,0.004883,0.997466,0.997675,0.016048,8.756706,other
-0.040527,0.008291,-0.073486,0.997881,0.997892,0.004432,0.920046,other
-0.021729,0.106262,0.002075,0.986533,0.988885,0.064318,17.797796,other
-0.02832,0.110339,0.019897,0.990435,0.992516,0.061053,15.386203,other
-0.024414,0.084912,-0.070923,0.980166,0.982743,0.062938,18.588879,other
-0.034668,0.028968,-0.10022,0.993008,0.99311,0.01188,10.576953,other
-0.038818,0.00231,-0.099243,0.994854,0.994855,0.001796,0.214977,other
-0.037842,0.006899,-0.095703,0.994497,0.99451,0.004384,1.764577,other
-0.043457,0.024779,-0.09314,0.991313,0.991397,0.011715,5.080822,other
-0.052979,0.089532,-0.054932,0.98417,0.986266,0.06415,15.391755,other
-0.038818,0.122862,-0.019897,0.985322,0.98788,0.064603,20.518101,other
-0.017822,0.081375,-0.065063,0.988721,0.992824,0.084655,14.683458,other
-0.021729,0.091358,-0.016235,0.98605,0.987768,0.054236,17.439981,other
-0.023193,0.069992,-0.0271,0.993491,0.99449,0.040438,14.209215,other
0.007324,0.147826,-0.010742,0.986099,0.991164,0.116505,15.58804,other
-0.027588,0.106505,-0.086792,0.980664,0.982424,0.051857,14.636578,other
0.008789,0.142751,0.04248,0.980659,0.985515,0.097012,27.015018,other
-0.022461,0.107972,-0.109985,0.978306,0.981946,0.073923,18.234099,other
-0.001709,0.118059,-0.023071,0.979102,0.984581,0.10717,11.794693,other
-0.017822,0.103894,-0.099731,0.976538,0.981651,0.095217,18.499605,other
-0.032471,0.08214,-0.110962,0.983066,0.984726,0.054891,15.282186,other
-0.041748,0.003083,-0.115234,0.992534,0.992537,0.002149,0.476424,other
-0.043457,0.002635,-0.115479,0.992695,0.992697,0.001653,0.755506,other
-0.043701,0.006039,-0.113037,0.992935,0.992956,0.006032,1.631335,other
-0.042969,0.0072,-0.109131,0.992559,0.992601,0.008713,2.376283,other
-0.04541,0.001945,-0.108276,0.993091,0.993093,0.0019,0.281845,other
-0.044678,0.003378,-0.109497,0.992666,0.992675,0.004108,0.258249,other
-0.044189,0.00535,-0.106079,0.994849,0.99486,0.004521,1.704144,other
-0.041992,0.00507,-0.108521,0.994199,0.994207,0.003756,1.499011,other
-0.042236,0.001979,-0.112427,0.993701,0.993703,0.001874,0.285565,other
-0.041992,0.008891,-0.106689,0.993926,0.993932,0.002884,0.647944,other
-0.042236,0.013159,-0.081909,0.994697,0.994715,0.005237,3.396757,other
-0.04248,0.006101,-0.103271,0.994468,0.994485,0.005468,1.975949,other
-0.041504,0.003264,-0.1073,0.994238,0.994251,0.004814,0.843786,other
1.098877,0.057165,-0.237671,0.126675,0.148982,0.258003,47.040349,other
1.209961,0.058579,-0.227051,0.136406,0.147066,0.260024,40.397094,other
1.132568,0.086393,-0.20459,0.138584,0.155804,0.273562,59.291416,other
1.095215,0.092807,-0.2323,0.113003,0.126505,0.212686,49.967329,other
1.203369,0.065995,-0.226685,0.131216,0.152028,0.269904,41.060323,other
1.14917,0.064277,-0.220093,0.10147,0.119876,0.259958,48.737308,other
1.074707,0.070928,-0.221436,0.124194,0.138633,0.228132,38.169063,other
1.168213,0.08408,-0.203125,0.133291,0.14634,0.252844,49.690245,other
1.142578,0.084842,-0.203857,0.12584,0.162184,0.279991,61.670174,other
1.165283,0.071477,-0.2229,0.133076,0.143872,0.250671,48.877535,other
1.166748,0.086428,-0.193237,0.131343,0.141426,0.259529,55.683509,other
1.158691,0.071237,-0.234253,0.131348,0.145193,0.253032,68.998549,other
1.190918,0.07456,-0.229736,0.12793,0.139203,0.253146,43.481683,other
1.069336,0.067511,-0.222656,0.127925,0.141877,0.205322,35.439595,other
1.19165,0.065291,-0.214233,0.1477,0.164648,0.223339,27.276585,other
1.078857,0.070369,-0.228516,0.140146,0.146921,0.19411,41.615085,other
1.13208,0.089872,-0.189697,0.132163,0.147808,0.210579,47.787662,other
1.080322,0.084389,-0.202271,0.15666,0.168995,0.22301,54.269403,other
1.233398,0.086778,-0.211548,0.148267,0.15613,0.228573,53.227347,other
1.136963,0.066041,-0.209961,0.141133,0.147234,0.212792,52.935161,other
1.081055,0.067568,-0.216675,0.170405,0.181481,0.181318,36.049228,other
1.200195,0.063562,-0.236816,0.133027,0.152951,0.262323,46.995805,other
1.195557,0.067129,-0.210083,0.127183,0.143977,0.267616,50.416648,other
1.065186,0.059739,-0.217407,0.156533,0.16809,0.204137,29.190187,other
1.20459,0.076605,-0.207031,0.144253,0.156689,0.220629,42.435776,other
1.135986,0.087349,-0.199463,0.121265,0.140544,0.249331,55.952238,other
1.185547,0.076756,-0.209717,0.122896,0.134695,0.257187,50.345325,other
1.138184,0.064619,-0.222168,0.136621,0.155102,0.246173,42.876883,other
1.127441,0.069409,-0.208618,0.142627,0.153647,0.259122,53.606,other
1.138672,0.069237,-0.206299,0.119414,0.137685,0.228808,46.745283,other
1.194336,0.083444,-0.220459,0.136528,0.147573,0.258483,49.659637,other
1.212891,0.078997,-0.202148,0.116846,0.132379,0.266935,53.009826,other
1.213867,0.080656,-0.200439,0.133027,0.144507,0.277044,44.868795,other
1.0896,0.06937,-0.189331,0.145522,0.15925,0.235197,30.821087,other
1.137451,0.072964,-0.217651,0.145171,0.159194,0.220088,51.408048,other
1.166748,0.07708,-0.24585,0.12269,0.140978,0.234479,47.638447,other
1.166504,0.079752,-0.238647,0.140557,0.179897,0.233673,41.432736,other
1.188965,0.070649,-0.23645,0.144961,0.166969,0.241857,43.770804,other
1.165039,0.076922,-0.206665,0.107056,0.128924,0.245827,36.532362,other
1.082764,0.07428,-0.220947,0.171694,0.196201,0.217484,36.12689,other
1.220947,0.072414,-0.213867,0.118159,0.135211,0.257131,47.471223,other
1.088379,0.068509,-0.217163,0.115464,0.144861,0.235456,40.456539,other
1.167236,0.064799,-0.219971,0.153882,0.171724,0.248417,31.678738,other
1.146973,0.06999,-0.206299,0.112344,0.135785,0.231318,37.444117,other
1.155762,0.066102,-0.232178,0.135845,0.166456,0.21047,31.049335,other
1.186523,0.079766,-0.233887,0.104678,0.118837,0.266661,36.225064,other
1.182617,0.066098,-0.21228,0.11417,0.130757,0.270288,36.686699,other
1.129395,0.06516,-0.235352,0.139551,0.156336,0.250675,29.755409,other
1.131592,0.064334,-0.221191,0.106675,0.124602,0.223958,40.383107,other
1.136963,0.061431,-0.228149,0.128379,0.146976,0.209423,38.607224,other
1.130371,0.064476,-0.222778,0.132656,0.150255,0.202639,38.421874,other
1.14502,0.06498,-0.20105,0.111191,0.131614,0.226553,33.859416,other
1.015137,0.068476,-0.215454,0.157979,0.18678,0.201886,40.34331,other
1.175537,0.063761,-0.237305,0.134854,0.160051,0.247546,32.101305,other
